model,tier,run_number,start_datetime,end_datetime,samples_processed,failed_calls,total_batch_time_seconds,total_api_time_seconds,avg_api_call_seconds,total_input_tokens,total_output_tokens,total_tokens,throughput_tokens_per_second,source_file
open-mistral-nemo,paid,52,2025-11-18 15:01:19,2025-11-18 15:19:06,100,0,1067,1067,10.67,8117,158681,166798,148.7,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,53,2025-11-18 15:49:07,2025-11-18 16:11:04,100,0,1317,1317,13.18,8117,161360,169477,122.5,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,54,2025-11-18 16:41:04,2025-11-18 17:04:21,100,0,1397,1397,13.97,8117,162248,170365,116.1,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,55,2025-11-18 17:34:22,2025-11-18 17:56:06,100,0,1304,1304,13.04,8117,170017,178134,130.4,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,56,2025-11-18 18:26:06,2025-11-18 18:46:00,100,0,1194,1194,11.94,8117,158620,166737,132.8,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,57,2025-11-18 19:16:00,2025-11-18 19:35:27,100,0,1167,1167,11.68,8117,176479,184596,151.1,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,58,2025-11-18 20:05:28,2025-11-18 20:25:24,100,0,1196,1196,11.97,8117,173483,181600,145.0,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,59,2025-11-18 20:55:25,2025-11-18 21:16:00,100,0,1235,1235,12.36,8117,174809,182926,141.5,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,60,2025-11-18 21:46:00,2025-11-18 22:04:28,100,0,1108,1108,11.08,8117,161114,169231,145.4,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,61,2025-11-18 22:34:28,2025-11-18 22:53:13,100,0,1125,1125,11.25,8117,171604,179721,152.5,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,62,2025-11-18 23:23:13,2025-11-18 23:41:14,100,0,1081,1081,10.81,8117,163795,171912,151.5,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,63,2025-11-19 00:11:15,2025-11-19 00:32:02,100,0,1247,1247,12.47,8117,168425,176542,135.0,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,64,2025-11-19 01:02:02,2025-11-19 01:24:45,100,0,1363,1363,13.64,8117,163134,171251,119.6,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,65,2025-11-19 01:54:46,2025-11-19 02:14:39,100,0,1193,1193,11.94,8117,174872,182989,146.5,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,66,2025-11-19 02:44:40,2025-11-19 03:03:41,100,0,1141,1141,11.42,8117,170214,178331,149.1,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,67,2025-11-19 03:33:42,2025-11-19 03:52:32,100,0,1130,1130,11.30,8117,169437,177554,149.9,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,68,2025-11-19 04:22:32,2025-11-19 04:39:59,100,0,1047,1047,10.48,8117,166315,174432,158.8,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,69,2025-11-19 05:10:00,2025-11-19 05:28:07,100,0,1087,1087,10.88,8117,163690,171807,150.5,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,70,2025-11-19 05:58:07,2025-11-19 06:15:23,100,0,1036,1036,10.37,8117,156503,164620,150.9,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,71,2025-11-19 06:45:24,2025-11-19 07:03:26,100,0,1082,1082,10.83,8117,175189,183306,161.8,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,72,2025-11-19 07:33:27,2025-11-19 07:51:03,100,0,1056,1056,10.57,8117,164428,172545,155.6,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,73,2025-11-19 08:21:04,2025-11-19 08:39:10,100,0,1086,1086,10.87,8117,170970,179087,157.4,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,74,2025-11-19 09:09:11,2025-11-19 09:29:04,100,0,1193,1193,11.94,8117,172259,180376,144.3,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,75,2025-11-19 09:59:04,2025-11-19 10:20:05,100,0,1261,1261,12.62,8117,170675,178792,135.3,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,76,2025-11-19 10:50:06,2025-11-19 11:08:48,100,0,1122,1122,11.23,8117,165276,173393,147.2,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,77,2025-11-19 11:38:49,2025-11-19 11:58:23,100,0,1174,1174,11.74,8117,168686,176803,143.6,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,78,2025-11-19 12:28:24,2025-11-19 12:46:57,100,0,1113,1113,11.13,8117,169511,177628,152.3,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,79,2025-11-19 13:16:57,2025-11-19 13:35:54,100,0,1137,1137,11.37,8117,163613,171730,143.9,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,80,2025-11-19 14:05:55,2025-11-19 14:37:23,100,0,1888,1888,18.88,8117,170495,178612,90.3,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,81,2025-11-19 15:07:23,2025-11-19 15:26:44,100,0,1161,1161,11.61,8117,159621,167738,137.4,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,82,2025-11-19 15:56:44,2025-11-19 16:14:53,100,0,1089,1089,10.90,8117,155323,163440,142.5,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,83,2025-11-19 16:44:54,2025-11-19 17:05:06,100,0,1212,1212,12.12,8117,173210,181327,142.9,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,84,2025-11-19 17:35:07,2025-11-19 17:54:10,100,0,1144,1143,11.44,8117,165802,173919,144.9,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,85,2025-11-19 18:24:11,2025-11-19 18:43:30,100,0,1159,1159,11.60,8117,181306,189423,156.3,open-mistral-nemo_scheduled_paid2_2306553.out
open-mistral-nemo,paid,1,2025-11-19 22:12:20,2025-11-19 22:32:43,100,0,1223,1223,12.23,8117,171141,179258,139.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,2,2025-11-19 23:02:43,2025-11-19 23:21:21,100,0,1118,1118,11.19,8117,159033,167150,142.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,3,2025-11-19 23:51:22,2025-11-20 00:11:36,100,0,1214,1214,12.15,8117,168753,176870,138.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,4,2025-11-20 00:41:37,2025-11-20 01:02:02,100,0,1225,1225,12.26,8117,167553,175670,136.7,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,5,2025-11-20 01:32:02,2025-11-20 01:49:24,100,0,1042,1042,10.42,8117,166264,174381,159.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,6,2025-11-20 02:19:25,2025-11-20 02:40:22,100,0,1257,1257,12.57,8117,174087,182204,138.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,7,2025-11-20 03:10:22,2025-11-20 03:29:10,100,0,1128,1128,11.29,8117,166924,175041,147.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,8,2025-11-20 03:59:11,2025-11-20 04:18:20,100,0,1149,1149,11.49,8117,175165,183282,152.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,9,2025-11-20 04:48:20,2025-11-20 05:05:37,100,0,1037,1037,10.38,8117,163939,172056,158.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,10,2025-11-20 05:35:38,2025-11-20 05:53:16,100,0,1058,1058,10.59,8117,173039,181156,163.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,11,2025-11-20 06:23:17,2025-11-20 06:41:03,100,0,1066,1066,10.66,8117,169607,177724,159.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,12,2025-11-20 07:11:04,2025-11-20 07:28:57,100,0,1073,1073,10.73,8117,168724,176841,157.2,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,13,2025-11-20 07:58:57,2025-11-20 08:16:52,100,0,1075,1075,10.75,8117,170869,178986,158.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,14,2025-11-20 08:46:52,2025-11-20 09:05:43,100,0,1131,1131,11.31,8117,166670,174787,147.3,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,15,2025-11-20 09:35:44,2025-11-20 09:54:44,100,0,1140,1140,11.41,8117,168505,176622,147.7,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,16,2025-11-20 10:24:44,2025-11-20 10:42:42,100,0,1078,1078,10.78,8117,157045,165162,145.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,17,2025-11-20 11:12:43,2025-11-20 11:32:07,100,0,1164,1164,11.64,8117,163471,171588,140.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,18,2025-11-20 12:02:07,2025-11-20 12:21:25,100,0,1158,1158,11.59,8117,168667,176784,145.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,19,2025-11-20 12:51:26,2025-11-20 13:10:24,100,0,1138,1138,11.39,8117,163878,171995,143.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,20,2025-11-20 13:40:25,2025-11-20 13:58:33,100,0,1088,1088,10.89,8117,165938,174055,152.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,21,2025-11-20 14:28:34,2025-11-20 14:48:13,100,0,1179,1179,11.79,8117,172634,180751,146.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,22,2025-11-20 15:18:13,2025-11-20 15:37:01,100,0,1128,1128,11.29,8117,166433,174550,147.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,23,2025-11-20 16:07:02,2025-11-20 16:21:54,100,0,892,892,8.93,8117,158543,166660,177.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,24,2025-11-20 16:51:55,2025-11-20 17:10:55,100,0,1140,1140,11.40,8117,161441,169558,141.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,25,2025-11-20 17:40:56,2025-11-20 18:01:29,100,0,1233,1233,12.34,8117,167585,175702,135.8,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,26,2025-11-20 18:31:30,2025-11-20 18:50:14,100,0,1124,1124,11.24,8117,164756,172873,146.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,27,2025-11-20 19:20:14,2025-11-20 19:39:57,100,0,1183,1183,11.84,8117,174750,182867,147.7,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,28,2025-11-20 20:09:57,2025-11-20 20:27:21,100,0,1044,1044,10.44,8117,163025,171142,156.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,29,2025-11-20 20:57:22,2025-11-20 21:15:05,100,0,1063,1063,10.63,8117,163780,171897,154.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,30,2025-11-20 21:45:05,2025-11-20 22:00:31,100,0,926,926,9.26,8117,170034,178151,183.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,31,2025-11-20 22:30:32,2025-11-20 22:46:16,100,0,944,944,9.45,8117,171545,179662,181.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,32,2025-11-20 23:16:17,2025-11-20 23:32:49,100,0,992,992,9.93,8117,166663,174780,167.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,33,2025-11-21 00:02:49,2025-11-21 00:18:03,100,0,914,914,9.14,8117,166057,174174,181.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,34,2025-11-21 00:48:04,2025-11-21 01:03:23,100,0,919,919,9.19,8117,172117,180234,187.3,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,35,2025-11-21 01:33:23,2025-11-21 01:47:51,100,0,868,868,8.69,8117,171743,179860,197.7,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,36,2025-11-21 02:17:52,2025-11-21 02:32:40,100,0,888,888,8.88,8117,161125,169242,181.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,37,2025-11-21 03:02:40,2025-11-21 03:17:02,99,1,873,862,8.71,7984,156753,164737,181.7,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,38,2025-11-21 03:47:13,2025-11-21 04:02:22,100,0,909,909,9.10,8117,171813,179930,188.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,39,2025-11-21 04:32:23,2025-11-21 04:46:21,100,0,838,838,8.38,8117,158823,166940,189.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,40,2025-11-21 05:16:21,2025-11-21 05:31:11,100,0,890,890,8.91,8117,164706,172823,185.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,41,2025-11-21 06:01:12,2025-11-21 06:16:22,100,0,910,910,9.10,8117,166701,174818,183.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,42,2025-11-21 06:46:23,2025-11-21 07:01:31,100,0,908,908,9.08,8117,169286,177403,186.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,43,2025-11-21 07:31:31,2025-11-21 07:46:29,100,0,898,898,8.99,8117,171478,179595,190.8,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,44,2025-11-21 08:16:30,2025-11-21 08:31:15,100,0,885,885,8.86,8117,166863,174980,188.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,45,2025-11-21 09:01:16,2025-11-21 09:17:01,100,0,945,945,9.46,8117,173436,181553,183.3,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,46,2025-11-21 09:47:02,2025-11-21 10:01:51,100,0,889,889,8.89,8117,169007,177124,190.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,47,2025-11-21 10:31:51,2025-11-21 10:47:38,100,0,947,947,9.48,8117,178904,187021,188.8,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,48,2025-11-21 11:17:39,2025-11-21 11:33:53,100,0,974,974,9.74,8117,167476,175593,171.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,49,2025-11-21 12:03:53,2025-11-21 12:19:10,99,1,927,917,9.27,7982,168547,176529,183.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,50,2025-11-21 12:49:21,2025-11-21 13:04:07,100,0,886,886,8.86,8117,163108,171225,184.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,51,2025-11-21 13:34:07,2025-11-21 13:49:24,100,0,917,917,9.17,8117,163146,171263,177.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,52,2025-11-21 14:19:24,2025-11-21 14:34:43,99,1,1819,919,9.29,8084,163063,171147,177.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,53,2025-11-21 15:19:44,2025-11-21 15:36:07,100,0,983,983,9.83,8117,172160,180277,175.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,54,2025-11-21 16:06:07,2025-11-21 16:20:44,100,0,877,877,8.78,8117,157486,165603,179.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,55,2025-11-21 16:50:45,2025-11-21 17:05:54,100,0,909,909,9.10,8117,165855,173972,182.3,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,56,2025-11-21 17:35:55,2025-11-21 17:49:54,100,0,839,839,8.39,8117,153605,161722,183.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,57,2025-11-21 18:19:54,2025-11-21 18:36:44,100,0,1010,1010,10.10,8117,169082,177199,167.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,58,2025-11-21 19:06:44,2025-11-21 19:23:58,99,1,1934,1034,10.45,8084,181584,189668,175.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,59,2025-11-21 20:08:59,2025-11-21 20:24:58,100,0,959,959,9.59,8117,174812,182929,182.2,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,60,2025-11-21 20:54:58,2025-11-21 21:10:39,100,0,941,941,9.41,8117,176115,184232,187.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,61,2025-11-21 21:40:40,2025-11-21 21:55:20,99,1,1781,880,8.90,8083,162521,170604,184.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,62,2025-11-21 22:40:21,2025-11-21 22:55:00,100,0,879,879,8.80,8117,167446,175563,190.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,63,2025-11-21 23:25:01,2025-11-21 23:39:45,100,0,884,884,8.84,8117,166837,174954,188.7,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,64,2025-11-22 00:09:45,2025-11-22 00:24:57,100,0,912,912,9.13,8117,163018,171135,178.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,65,2025-11-22 00:54:58,2025-11-22 01:10:10,100,0,912,912,9.12,8117,166229,174346,182.2,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,66,2025-11-22 01:40:10,2025-11-22 01:54:06,100,0,836,836,8.36,8117,152552,160669,182.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,67,2025-11-22 02:24:06,2025-11-22 02:39:50,100,0,944,944,9.44,8117,174467,182584,184.8,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,68,2025-11-22 03:09:51,2025-11-22 03:24:46,100,0,895,895,8.95,8117,166616,174733,186.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,69,2025-11-22 03:54:46,2025-11-22 04:10:23,100,0,937,937,9.37,8117,167128,175245,178.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,70,2025-11-22 04:40:23,2025-11-22 04:56:21,100,0,958,958,9.59,8117,180366,188483,188.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,71,2025-11-22 05:26:22,2025-11-22 05:41:36,100,0,914,914,9.14,8117,170238,178355,186.2,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,72,2025-11-22 06:11:36,2025-11-22 06:27:36,100,0,960,960,9.60,8117,173627,181744,180.8,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,73,2025-11-22 06:57:37,2025-11-22 07:12:24,100,0,887,887,8.87,8117,159702,167819,180.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,74,2025-11-22 07:42:24,2025-11-22 07:57:27,100,0,903,903,9.04,8117,173506,181623,192.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,75,2025-11-22 08:27:28,2025-11-22 08:42:51,100,0,923,923,9.24,8117,171225,179342,185.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,76,2025-11-22 09:12:52,2025-11-22 09:28:14,100,0,922,922,9.22,8117,167285,175402,181.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,77,2025-11-22 09:58:14,2025-11-22 10:13:47,100,0,933,933,9.34,8117,174090,182207,186.4,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,78,2025-11-22 10:43:48,2025-11-22 10:58:28,100,0,880,880,8.81,8117,165197,173314,187.5,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,79,2025-11-22 11:28:29,2025-11-22 11:43:26,100,0,897,897,8.98,8117,167983,176100,187.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,80,2025-11-22 12:13:27,2025-11-22 12:28:38,100,0,911,911,9.11,8117,166834,174951,183.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,81,2025-11-22 12:58:38,2025-11-22 13:14:06,100,0,928,928,9.29,8117,162159,170276,174.6,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,82,2025-11-22 13:44:07,2025-11-22 13:59:48,100,0,941,941,9.41,8117,166431,174548,176.8,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,83,2025-11-22 14:29:49,2025-11-22 14:45:49,100,0,960,960,9.61,8117,173831,181948,181.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,84,2025-11-22 15:15:49,2025-11-22 15:31:34,100,0,945,945,9.46,8117,168301,176418,178.0,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,85,2025-11-22 16:01:35,2025-11-22 16:16:14,100,0,879,879,8.80,8117,164732,172849,187.3,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,86,2025-11-22 16:46:15,2025-11-22 17:01:16,100,0,901,901,9.01,8117,166943,175060,185.2,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,87,2025-11-22 17:31:16,2025-11-22 17:45:18,100,0,842,842,8.42,8117,155878,163995,185.1,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,88,2025-11-22 18:15:19,2025-11-22 18:29:51,100,0,872,872,8.72,8117,163801,171918,187.8,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,89,2025-11-22 18:59:51,2025-11-22 19:16:05,100,0,974,974,9.75,8117,173403,181520,177.9,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,90,2025-11-22 19:46:06,2025-11-22 20:01:52,100,0,946,946,9.46,8117,173871,181988,183.7,open-mistral-nemo_scheduled_paid3_2318103.out
open-mistral-nemo,paid,1,2025-11-10 10:49:14,2025-11-10 11:09:41,100,0,1227,1227,12.27,8117,172166,180283,140.3,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,2,2025-11-10 11:39:41,2025-11-10 11:58:01,100,0,1100,1100,11.00,8117,173045,181162,157.3,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,3,2025-11-10 12:28:01,2025-11-10 12:46:21,99,1,2000,1100,11.11,8084,168189,176273,152.9,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,4,2025-11-10 13:31:22,2025-11-10 14:00:07,100,0,1725,1725,17.26,8117,170154,178271,98.6,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,5,2025-11-10 14:30:07,2025-11-10 14:48:42,100,0,1115,1115,11.16,8117,173296,181413,155.4,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,6,2025-11-10 15:18:43,2025-11-10 15:37:20,100,0,1117,1117,11.17,8117,167376,175493,149.8,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,7,2025-11-10 16:07:21,2025-11-10 16:26:58,100,0,1177,1177,11.77,8117,167568,175685,142.3,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,8,2025-11-10 16:56:58,2025-11-10 17:15:47,100,0,1129,1129,11.30,8117,158644,166761,140.4,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,9,2025-11-10 17:45:48,2025-11-10 18:05:17,100,0,1169,1169,11.69,8117,167423,175540,143.2,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,10,2025-11-10 18:35:17,2025-11-10 18:52:56,100,0,1059,1059,10.60,8117,164951,173068,155.7,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,11,2025-11-10 19:22:57,2025-11-10 19:42:03,100,0,1146,1146,11.47,8117,166230,174347,145.0,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,12,2025-11-10 20:12:04,2025-11-10 20:30:27,100,0,1103,1103,11.04,8117,157848,165965,143.0,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,13,2025-11-10 21:00:28,2025-11-10 21:20:05,100,0,1177,1177,11.77,8117,163738,171855,139.1,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,14,2025-11-10 21:50:05,2025-11-10 22:09:30,100,0,1165,1165,11.65,8117,174932,183049,150.1,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,15,2025-11-10 22:39:30,2025-11-10 22:57:50,100,0,1100,1100,11.00,8117,162957,171074,148.1,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,16,2025-11-10 23:27:50,2025-11-10 23:48:35,100,0,1245,1245,12.46,8117,175514,183631,140.9,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,17,2025-11-11 00:18:36,2025-11-11 00:36:55,100,0,1099,1099,10.99,8117,164828,172945,150.0,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,18,2025-11-11 01:06:55,2025-11-11 01:24:47,100,0,1072,1072,10.72,8117,162864,170981,151.9,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,19,2025-11-11 01:54:48,2025-11-11 02:14:00,99,1,2122,1152,11.64,8076,171006,179082,148.4,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,20,2025-11-11 03:00:10,2025-11-11 03:17:55,100,0,1065,1065,10.65,8117,168034,176151,157.7,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,21,2025-11-11 03:47:56,2025-11-11 04:06:05,100,0,1089,1089,10.89,8117,177850,185967,163.2,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,22,2025-11-11 04:36:05,2025-11-11 04:54:13,100,0,1088,1088,10.89,8117,164178,172295,150.8,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,23,2025-11-11 05:24:14,2025-11-11 05:41:42,100,0,1048,1048,10.49,8117,171203,179320,163.2,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,24,2025-11-11 06:11:43,2025-11-11 06:30:04,100,0,1101,1101,11.02,8117,172254,180371,156.3,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,25,2025-11-11 07:00:05,2025-11-11 07:18:32,100,0,1107,1107,11.08,8117,168950,177067,152.5,open-mistral-nemo_scheduled_paid_2289086.out
open-mistral-nemo,paid,26,2025-11-11 07:48:33,2025-11-11 08:07:08,100,0,1115,1115,11.16,8117,170532,178649,152.8,open-mistral-nemo_scheduled_paid_2289086.out
